-32.5369367199, 28.1053676112, 0.0000000000
-33.0771338945, 27.7318303789, 0.0000000000
-33.6727506409, 27.2928400258, 0.0000000000
-34.6839353894, 26.4780192162, 0.0000000000
-35.6388452739, 25.6207741452, 0.0000000000
-36.4616392663, 24.8058229106, 0.0000000000
-37.1694519009, 24.0415035321, 0.0000000000
-37.5088479193, 23.6521977742, 0.0000000000
-38.1007807545, 22.9343863430, 0.0000000000
-38.5938747208, 22.2952225642, 0.0000000000
-39.1481815233, 21.5266403689, 0.0000000000
-40.0663733018, 20.1170633485, 0.0000000000
-40.9979998864, 18.4679115811, 0.0000000000
-41.8793338191, 16.6252575199, 0.0000000000
-42.6348145103, 14.7107754279, 0.0000000000
-43.0704333710, 13.3790837997, 0.0000000000
-43.1851142484, 12.9868033310, 0.0000000000
-43.3911680072, 12.2214933519, 0.0000000000
-43.5023537373, 11.7676276902, 0.0000000000
-43.5986769823, 11.3442459064, 0.0000000000
-43.7446259113, 10.6316531235, 0.0000000000
-43.9199315054, 9.5979827084, 0.0000000000
-44.0700473483, 8.3797026949, 0.0000000000
-44.1721054400, 6.7175934028, 0.0000000000
-44.1574690225, 5.2543186105, 0.0000000000
-44.0113638305, 3.5946438167, 0.0000000000
-43.8312332381, 2.4965274151, 0.0000000000
-43.6510615687, 1.6853818621, 0.0000000000
-43.3395342310, 0.5960247278, 0.0000000000
-42.9597408617, -0.4413093934, 0.0000000000
-42.6895256513, -1.0599229748, 0.0000000000
-42.0877501235, -2.2066606451, 0.0000000000
-41.6232165985, -2.9377818155, 0.0000000000
-40.9213446346, -3.8632541923, 0.0000000000
-40.2715400751, -4.5735242168, 0.0000000000
-39.8212800233, -4.9991179854, 0.0000000000
-39.5305899111, -5.2486215268, 0.0000000000
-38.9902023748, -5.6649562481, 0.0000000000
-38.6835709503, -5.8758326608, 0.0000000000
-38.3128387498, -6.1080156271, 0.0000000000
-38.0113178298, -6.2793786603, 0.0000000000
-37.5979532209, -6.4900359790, 0.0000000000
-37.1871291040, -6.6727349727, 0.0000000000
-36.7817302708, -6.8279180897, 0.0000000000
-35.9825562203, -7.0632870135, 0.0000000000
-35.1897577337, -7.2063528271, 0.0000000000
-34.2796108173, -7.2593477976, 0.0000000000
-33.1574241984, -7.1534112594, 0.0000000000
-31.6947075624, -6.6937631772, 0.0000000000
-30.9465797196, -6.2890687943, 0.0000000000
-29.7061055702, -5.2829089725, 0.0000000000
-28.9364920476, -4.3768187880, 0.0000000000
-28.4113751744, -3.5907748326, 0.0000000000
-27.9011449882, -2.6637382180, 0.0000000000
-27.6433855177, -2.1249200702, 0.0000000000
-27.2414598715, -1.1818809871, 0.0000000000
-27.0220735250, -0.6135181041, 0.0000000000
-26.7086550125, 0.2602156817, 0.0000000000
-26.1957909357, 1.8144322440, 0.0000000000
-25.8379140175, 2.9497620802, 0.0000000000
-25.4682187557, 4.1258078062, 0.0000000000
-25.0399779120, 5.4540996666, 0.0000000000
-24.6039815741, 6.7425131379, 0.0000000000
-24.1459231646, 8.0148047276, 0.0000000000
-23.7056032676, 9.1594048935, 0.0000000000
-23.2043836382, 10.3758951491, 0.0000000000
-22.4984562659, 11.9534188975, 0.0000000000
-21.6777121535, 13.6237005381, 0.0000000000
-21.0570779075, 14.7935146235, 0.0000000000
-20.4100732444, 15.9455204229, 0.0000000000
-19.5715547293, 17.3599409632, 0.0000000000
-19.0976793709, 18.1305076209, 0.0000000000
-18.3199778264, 19.3681009539, 0.0000000000
-17.6770454459, 20.3838310145, 0.0000000000
-16.9391414167, 21.5728095489, 0.0000000000
-16.0845355734, 23.0626152520, 0.0000000000
-15.6065118498, 24.0358664684, 0.0000000000
-15.1231890333, 25.3603519281, 0.0000000000
-14.9251270624, 26.9322942160, 0.0000000000
-15.0228263100, 27.6527588027, 0.0000000000
-15.9562953807, 29.3657410909, 0.0000000000
-16.3541850314, 29.7460819356, 0.0000000000
-16.8223297806, 30.1023672610, 0.0000000000
-17.2121331950, 30.3465673084, 0.0000000000
-17.9140841130, 30.6995454658, 0.0000000000
-18.6244842469, 30.9710184393, 0.0000000000
-19.0752774417, 31.1077348211, 0.0000000000
-19.5483435343, 31.2258570029, 0.0000000000
-19.9284903697, 31.3038129065, 0.0000000000
-20.4414961349, 31.3871534916, 0.0000000000
-20.4617572669, 31.3899569795, 0.0000000000
-20.6273688770, 31.4115338155, 0.0000000000
-20.7914799294, 31.4306033776, 0.0000000000
-20.9376755041, 31.4456971318, 0.0000000000
-21.1135894907, 31.4615454173, 0.0000000000
-21.7273992713, 31.4978064311, 0.0000000000
-22.9218097258, 31.4891986586, 0.0000000000
-23.9315102279, 31.4063334610, 0.0000000000
-25.2017263121, 31.2097730266, 0.0000000000
-26.8053565206, 30.8200661648, 0.0000000000
-27.7701798811, 30.5103044999, 0.0000000000
-28.7682151868, 30.1297220762, 0.0000000000
-29.6447165617, 29.7439018029, 0.0000000000
-30.2474297500, 29.4498138024, 0.0000000000
-30.8314523765, 29.1417949287, 0.0000000000
-31.2844090095, 28.8868402600, 0.0000000000
-31.9430953799, 28.4902164422, 0.0000000000
-32.1552219998, 28.3557729944, 0.0000000000
-32.2599749001, 28.2881484842, 0.0000000000
-32.2599749001, 28.2881484842, 0.0000000000
-32.6376358710, 28.0374604566, 0.0000000000
-33.0082576878, 27.7807347803, 0.0000000000
-33.2742165755, 27.5897897948, 0.0000000000
-33.7274924404, 27.2510156788, 0.0000000000
-33.9134195064, 27.1070565232, 0.0000000000
-34.1677315167, 26.9053046812, 0.0000000000
-34.4185629669, 26.7007055149, 0.0000000000
-34.5787419545, 26.5670689124, 0.0000000000
-34.6652877696, 26.4938801235, 0.0000000000
-34.7382923005, 26.4315997363, 0.0000000000
-34.9809867028, 26.2209311785, 0.0000000000
-35.1374131044, 26.0821395357, 0.0000000000
-35.3741474727, 25.8674982586, 0.0000000000
-35.3741474727, 25.8674982586, 0.0000000000
-35.4543337431, 25.7935167239, 0.0000000000
-35.5280937834, 25.7248836725, 0.0000000000
-35.6805302845, 25.5812574585, 0.0000000000
-36.1304905602, 25.1428513345, 0.0000000000
-36.5695626182, 24.6932367279, 0.0000000000
-37.2085611665, 23.9974277900, 0.0000000000
-38.0943009962, 22.9425267228, 0.0000000000
-39.0504497415, 21.6662793790, 0.0000000000
-40.2711347128, 19.7757721863, 0.0000000000
-41.4755012992, 17.5109824792, 0.0000000000
-42.3857837288, 15.3869058083, 0.0000000000
-43.1192791588, 13.2145659699, 0.0000000000
-43.4469405386, 11.9980087959, 0.0000000000
-43.7271837247, 10.7223351781, 0.0000000000
-43.9656567872, 9.2757192701, 0.0000000000
-44.0930111322, 8.1308603758, 0.0000000000
-44.1785153914, 6.2118321366, 0.0000000000
-44.0547857116, 3.9485689887, 0.0000000000
-43.7636382437, 2.1695583487, 0.0000000000
-43.1027909869, -0.0777835262, 0.0000000000
-42.2722335255, -1.8827664401, 0.0000000000
-41.1953026694, -3.5240847626, 0.0000000000
-40.0671434808, -4.7729030145, 0.0000000000
-38.1796164752, -6.1856164914, 0.0000000000
-37.2978735811, -6.6260419020, 0.0000000000
-36.7635459402, -6.8343065269, 0.0000000000
-35.9251688027, -7.0766509299, 0.0000000000
-35.1585119277, -7.2101553412, 0.0000000000
-34.2765547602, -7.2593215989, 0.0000000000
-32.9669443786, -7.1154013550, 0.0000000000
-31.2783438358, -6.4846811854, 0.0000000000
-28.8259729355, -4.2239906170, 0.0000000000
-28.0513701396, -2.9551811538, 0.0000000000
-27.5980882720, -2.0249932807, 0.0000000000
-27.2305760986, -1.1545684589, 0.0000000000
-26.9252153886, -0.3509401447, 0.0000000000
-26.6027244405, 0.5702675072, 0.0000000000
-26.3183947652, 1.4322497885, 0.0000000000
-25.9597196379, 2.5613502739, 0.0000000000
-25.5201807842, 3.9615185049, 0.0000000000
-24.9923032060, 5.5984475348, 0.0000000000
-24.5955203146, 6.7667838603, 0.0000000000
-24.1859934809, 7.9068839142, 0.0000000000
-23.8833760447, 8.7062531334, 0.0000000000
-23.4415449899, 9.8111456684, 0.0000000000
-23.0529561040, 10.7268582949, 0.0000000000
-22.5344411159, 11.8764336326, 0.0000000000
